id	rate
29145	0.076465829
29147	0.072933785
29149	0.062026599
29151	0.070514949
29153	0.05896809
29155	0.062476763
29157	0.073906628
29159	0.072038739
29161	0.073528638
29163	0.066519289
29165	0.081535421
29167	0.068721066
29169	0.068424061
29171	0.05989938
29173	0.06365724
29175	0.067607888
29177	0.066818801
29179	0.050676591
29181	0.061544368
29183	0.088901069
29185	0.058919162
29186	0.066886099
29187	0.069777627
29189	0.09261971
29195	0.069189493
29197	0.058535037
29199	0.063931388
29201	0.071522817
29203	0.052666531
29205	0.062812032
29207	0.068364191
29209	0.065702563
29211	0.064073411
29213	0.071191666
29215	0.066133781
29217	0.069236906
29219	0.069677587
29221	0.061092576
29223	0.058777034
29225	0.070169178
29227	0.057827332
29229	0.06302913
29510	0.077023965
30001	0.069953692
30003	0.056005172
30005	0.062042874
30007	0.055969905
30009	0.07023112
30011	0.062150661
30013	0.08159936
30015	0.068867492
30017	0.077786357
30019	0.059045568
30021	0.074393932
30023	0.061234893
30025	0.081323899
30027	0.069727412
30029	0.071984133
30031	0.082717697
30033	0.060167311
30035	0.054231303
30037	0.057816827
30039	0.050570028
30041	0.070767064
30043	0.070788436
30045	0.0606821
30047	0.064777823
30049	0.08396822
30051	0.056296549
30053	0.056522004
30055	0.067442342
30057	0.062111433
30059	0.053052448
30061	0.053468633
30063	0.083043468
30065	0.061570127
30067	0.068559897
30069	0.049249786
30071	0.063675746
30073	0.063594476
30075	0.059802083
30077	0.059842386
30079	0.057748056
30081	0.068738835
30083	0.083103033
30085	0.061377814
30087	0.062529714
30089	0.053040767
30091	0.070428491
30093	0.074674479
30095	0.066919537
30097	0.07244362
30099	0.066458351
30101	0.063963054
30103	0.049048122
30105	0.069591892
30107	0.057845089
30109	0.063905365
30111	0.091124543
31001	0.082828821
31003	0.077480205
31005	0.04561578
31007	0.053903215
31009	0.048302009
31011	0.075115374
31013	0.071676836
31015	0.063044257
31017	0.07006566
31019	0.091924478
31021	0.070918902
31023	0.077351329
31025	0.079631846
31027	0.082059507
31029	0.071660646
31031	0.077892018
31033	0.075849344
31035	0.073185506
31037	0.077975618
31039	0.079843921
31041	0.082269298
31043	0.071643525
31045	0.074888698
31047	0.077893133
31049	0.062711615
31051	0.071396958
31053	0.081732357
31055	0.100165969
31057	0.063428
31059	0.071420518
31061	0.069277869
31063	0.070628188
31065	0.06927776
31067	0.075652753
31069	0.061876883
31071	0.065250402
31073	0.06845661
31075	0.053964146
31077	0.066097705
31079	0.087904041
31081	0.079798885
31083	0.067703539
31085	0.057012056
31087	0.065761266
31089	0.080704091
31091	0.057381564
31093	0.073187041
31095	0.070332657
31097	0.068022455
31099	0.074829962
31101	0.074706208
31103	0.052474722
31105	0.065582725
31107	0.077224905
31109	0.101822975
31111	0.08751424
31113	0.066072668
31115	0.051698837
31117	0.060823523
31119	0.085142085
31121	0.072944887
31123	0.073416385
31125	0.068357044
31127	0.066113934
31129	0.069426609
31131	0.077115167
31133	0.068423613
31135	0.069986371
31137	0.080596447
31139	0.074711947
31141	0.086348597
31143	0.072650951
31145	0.076825149
31147	0.067481092
31149	0.066455319
31151	0.080837254
31153	0.093090749
31155	0.079849544
31157	0.080604385
31159	0.082122551
31161	0.074277762
31163	0.069974821
31165	0.059245957
31167	0.074192423
31169	0.071109434
31171	0.053317788
31173	0.057416936
31175	0.075700735
31177	0.082474846
31179	0.078141844
31181	0.067358813
31183	0.056425177
31185	0.077052893
32001	0.063536609
32003	0.084612365
32005	0.062521734
32007	0.077933827
32009	0.053394965
32011	0.055388277
32013	0.069600433
32015	0.065695436
32017	0.048355986
32019	0.05966532
32021	0.04751397
32023	0.0593942
32027	0.052574949
32029	0.050047574
32031	0.07703472
32033	0.06388659
32510	0.064972834
33001	0.079883546
33003	0.079570935
33005	0.082161922
33007	0.070773805
33009	0.08725443
33011	0.090967198
33013	0.087703678
33015	0.088090054
33017	0.08509557
33019	0.079394149
34001	0.070851259
34003	0.087242319
34005	0.080405139
34007	0.078003612
34009	0.067745664
34011	0.066697258
34013	0.079322301
34015	0.076268035
34017	0.079310772
34019	0.079184744
34021	0.082840789
34023	0.085579311
34025	0.083396101
34027	0.086556202
34029	0.07931136
34031	0.077019625
34033	0.066577716
34035	0.082791926
34037	0.075988968
34039	0.080320521
34041	0.076896163
35001	0.090199119
35003	0.054752117
35005	0.07542501
35006	0.07087376
35007	0.063595888
35009	0.078527076
35011	0.056108127
35013	0.082339722
35015	0.086151633
35017	0.068594839
35019	0.052456926
35021	0.051030424
35023	0.059936192
35025	0.085186167
35027	0.072093293
35028	0.078453487
35029	0.059151463
35031	0.069913324
35033	0.049063117
35035	0.075282478
35037	0.061318575
35039	0.070204921
35041	0.072416835
35043	0.076734316
35045	0.079644326
35047	0.068797424
35049	0.086028193
35051	0.067153006
35053	0.072544337
35055	0.067038834
35057	0.063030034
35059	0.061978974
35061	0.073462108
36001	0.082657512
36003	0.069708886
36005	0.078946223
36007	0.076500149
36009	0.071639559
36011	0.073238852
36013	0.074076302
36015	0.070383752
36017	0.069056709
36019	0.069391567
36021	0.071787881
36023	0.069861028
36025	0.067064643
36027	0.081474165
36029	0.08695316
36031	0.064859597
36033	0.066238114
36035	0.065821493
36037	0.072776894
36039	0.066710997
36041	0.05726368
36043	0.07085007
36045	0.0705165
36047	0.087875799
36049	0.063639825
36051	0.073004519
36053	0.071751105
36055	0.086429899
36057	0.065971176
36059	0.092711465
36061	0.092081548
36063	0.077253268
36065	0.078099585
36067	0.083149064
36069	0.077397084
36071	0.081289554
36073	0.063780145
36075	0.070890154
36077	0.071971338
36079	0.078042774
36081	0.092100118
36083	0.077835566
36085	0.082482088
36087	0.084270812
36089	0.069915546
36091	0.08201824
36093	0.076508372
36095	0.066066483
36097	0.064056041
36099	0.068301664
36101	0.070139824
36103	0.092555389
36105	0.068582175
36107	0.068886782
36109	0.08052353
36111	0.075885823
36113	0.072459945
36115	0.072564305
36117	0.073951435
36119	0.090086877
36121	0.068401048
36123	0.068808034
37001	0.074378314
37003	0.064855923
37005	0.05765
37007	0.059332302
37009	0.05997761
37011	0.059551125
37013	0.064650192
37015	0.057775913
37017	0.059808947
37019	0.070461623
37021	0.082946018
37023	0.067945257
37025	0.07705487
37027	0.067766396
37029	0.060319738
37031	0.071924747
37033	0.062220652
37035	0.071872173
37037	0.075270169
37039	0.058089777
37041	0.058241235
37043	0.05803062
37045	0.069868011
37047	0.063179168
37049	0.070193426
37051	0.076950376
37053	0.071518222
37055	0.067513653
37057	0.073428514
37059	0.066831745
37061	0.067903103
37063	0.082530685
37065	0.060727873
37067	0.080940124
37069	0.070250285
37071	0.071420851
37073	0.061548981
37075	0.049371243
37077	0.067708671
37079	0.061133937
37081	0.081003854
37083	0.061351699
37085	0.069586108
37087	0.071875918
37089	0.077728713
37091	0.060927982
37093	0.066917994
37095	0.055837622
37097	0.074111219
37099	0.068551376
37101	0.077365216
37103	0.057396138
37105	0.064701052
37107	0.067464476
37109	0.068945347
37111	0.064121316
37113	0.063048422
37115	0.064451944
37117	0.059993209
37119	0.085834951
37121	0.05787577
37123	0.06086975
37125	0.071928999
37127	0.068424394
37129	0.077042056
37131	0.0595156
37133	0.075343486
37135	0.083028207
37137	0.057787747
37139	0.06324107
37141	0.065632708
37143	0.057929272
37145	0.065990164
37147	0.074252929
37149	0.065882048
37151	0.07508146
37153	0.061306004
37155	0.066958333
37157	0.068132848
37159	0.071963431
37161	0.062802938
37163	0.071710966
37165	0.055162625
37167	0.068491803
37169	0.069190946
37171	0.068413112
37173	0.056166983
37175	0.063962373
37177	0.055551494
37179	0.079439761
37181	0.060994648
37183	0.091170398
37185	0.057081583
37187	0.056879159
37189	0.070892854
37191	0.073365467
37193	0.066485295
37195	0.066137592
37197	0.06755821
37199	0.059644467
38001	0.068195196
38003	0.080269722
38005	0.065116816
38007	0.068737395
38009	0.077301191
38011	0.080335962
38013	0.076100159
38015	0.100990789
38017	0.100890728
38019	0.07024286
38021	0.076051645
38023	0.07579655
38025	0.102866399
38027	0.060405883
38029	0.061331598
38031	0.070469689
38033	0.061304004
38035	0.092149515
38037	0.066226128
38039	0.069559256
38041	0.066191706
38043	0.056207321
38045	0.074128234
38047	0.065009257
38049	0.074518303
38051	0.065694521
38053	0.099859614
38055	0.072815537
38057	0.072127045
38059	0.0912818
38061	0.092339392
38063	0.065792867
38065	0.058076954
38067	0.064782147
38069	0.064536705
38071	0.076806989
38073	0.077492408
38075	0.067423009
38077	0.078136319
38079	0.057823533
38081	0.076514417
38083	0.061114253
38085	0.060166605
38087	0.075518836
38089	0.104497385
38091	0.069659431
38093	0.083570123
38095	0.058102219
38097	0.075983274
38099	0.069342969
38101	0.094961703
38103	0.067044919
38105	0.131899451
39001	0.062487614
39003	0.077202146
39005	0.073625086
39007	0.073193708
39009	0.073359073
39011	0.079377425
39013	0.073667604
39015	0.0696012
39017	0.087946408
39019	0.069181584
39021	0.072839663
39023	0.080136107
39025	0.084732456
39027	0.064531334
39029	0.076213681
39031	0.066494681
39033	0.067424471
39035	0.094980518
39037	0.076749008
39039	0.071742301
39041	0.089389823
39043	0.076428878
39045	0.08311261
39047	0.070752906
39049	0.09776956
39051	0.072901575
39053	0.065743281
39055	0.083924658
39057	0.081715746
39059	0.069524486
39061	0.092189206
39063	0.080754949
39065	0.070679065
39067	0.063126766
39069	0.071844244
39071	0.066841335
39073	0.068555923
39075	0.07987547
39077	0.066409422
39079	0.063475346
39081	0.067409495
39083	0.076190311
39085	0.088799442
39087	0.073543606
39089	0.083952308
39091	0.074151171
39093	0.081645284
39095	0.084240983
39097	0.074619434
39099	0.08232818
39101	0.07323766
39103	0.087143184
39105	0.059478532
39107	0.083464658
39109	0.080090003
39111	0.058467314
39113	0.086721812
39115	0.058531808
39117	0.071465411
39119	0.071045147
39121	0.058782621
39123	0.070318071
39125	0.06867183
39127	0.066094723
39129	0.072795493
39131	0.058211788
39133	0.083730807
39135	0.072348283
39137	0.076024492
39139	0.075723116
39141	0.073304649
39143	0.07612791
39145	0.067829074
39147	0.074058171
39149	0.075265791
39151	0.087054723
39153	0.090892133
39155	0.078390684
39157	0.079646055
39159	0.078473655
39161	0.068030309
39163	0.057285108
39165	0.086143192
39167	0.077521898
39169	0.082860651
39171	0.070410697
39173	0.081081332
39175	0.068764803
40001	0.068125185
40003	0.067065984
40005	0.066658206
40007	0.07549821
40009	0.085109361
40011	0.066217893
40013	0.078115739
40015	0.071627523
40017	0.086460958
40019	0.082525384
40021	0.077734546
40023	0.065020593
40025	0.060359047
40027	0.091210083
40029	0.061167437
40031	0.075533713
40033	0.066259015
40035	0.068909252
40037	0.075554531
40039	0.083748736
40041	0.074552875
40043	0.075530313
40045	0.075372152
40047	0.087057758
40049	0.077992529
40051	0.077656808
40053	0.068954236
40055	0.057809203
40057	0.06108433
40059	0.068274263
40061	0.061929268
40063	0.060564322
40065	0.07456159
40067	0.060618876
40069	0.065851762
40071	0.073599008
40073	0.078500296
40075	0.06418051
40077	0.057188852
40079	0.064267429
40081	0.075184461
40083	0.078817912
40085	0.073896184
40087	0.07614561
40089	0.066037698
40091	0.064285646
40093	0.073247042
40095	0.066781398
40097	0.072884087
40099	0.078817362
40101	0.075840762
40103	0.072753433
40105	0.063318931
40107	0.061767556
40109	0.094978735
40111	0.06909986
40113	0.073228241
40115	0.072508542
40117	0.065821304
40119	0.081832781
40121	0.075782012
40123	0.079909205
40125	0.0813189
40127	0.065626269
40129	0.070543424
40131	0.079809172
40133	0.067432917
40135	0.06653102
40137	0.080047682
40139	0.071164074
40141	0.064936374
40143	0.092774011
40145	0.078348966
40147	0.083556812
40149	0.074494402
40151	0.07438007
40153	0.085117656
41001	0.06118217
41003	0.078895389
41005	0.083384769
41007	0.069902112
41009	0.067508106
41011	0.066246194
41013	0.056508228
41015	0.058983486
41017	0.072133615
41019	0.067057662
41021	0.050999868
41023	0.052750893
41025	0.052603007
41027	0.073162526
41029	0.074652071
41031	0.058490648
41033	0.065585286
41035	0.066536099
41037	0.053232637
41039	0.081336696
41041	0.067377556
41043	0.069310271
41045	0.065932381
41047	0.079357267
41049	0.060962837
41051	0.087767322
41053	0.072515301
41055	0.051035495
41057	0.065193158
41059	0.074634428
41061	0.065220796
41063	0.057562867
41065	0.065724002
41067	0.087872351
41069	0.050395565
41071	0.07430955
42001	0.079670044
42003	0.094572011
42005	0.072408344
42007	0.080189137
42009	0.069206597
42011	0.083944956
42013	0.078630209
42015	0.075852153
42017	0.088624473
42019	0.084808979
42021	0.075805288
42023	0.051692806
42025	0.06795717
42027	0.085908446
42029	0.091695773
42031	0.068411423
42033	0.071989457
42035	0.069186436
42037	0.074635423
42039	0.075411954
42041	0.085014283
42043	0.081164844
42045	0.085008309
42047	0.071234487
42049	0.08272425
42051	0.074271991
42053	0.055731781
42055	0.081603945
42057	0.062223632
42059	0.072520435
42061	0.06789761
42063	0.076568859
42065	0.070802986
42067	0.068403669
42069	0.077921911
42071	0.089471799
42073	0.07385652
42075	0.080618407
42077	0.080600845
42079	0.078349188
42081	0.076268309
42083	0.070037896
42085	0.074056872
42087	0.069319981
42089	0.074054651
42091	0.091833448
42093	0.070149843
42095	0.080540321
42097	0.072811805
42099	0.072245527
42101	0.083089906
42103	0.064720007
42105	0.061343029
42107	0.074245203
42109	0.069883486
42111	0.071553402
42113	0.058873057
42115	0.072508913
42117	0.07165026
42119	0.070042221
42121	0.070840063
42123	0.073159668
42125	0.081639948
42127	0.073529378
42129	0.085639275
42131	0.064153132
42133	0.085180337
44001	0.068376167
44003	0.074471246
44005	0.072420517
44007	0.07892865
44009	0.07582304
45001	0.060769464
45003	0.077648077
45005	0.047413838
45007	0.076521179
45009	0.053465485
45011	0.055196994
45013	0.078235104
45015	0.078239667
45017	0.059102165
45019	0.085582571
45021	0.064687654
45023	0.058731282
45025	0.062480052
45027	0.058061343
45029	0.062982509
45031	0.067245708
45033	0.058542323
45035	0.078869263
45037	0.063591631
45039	0.06131731
45041	0.073391426
45043	0.0700873
45045	0.087472241
45047	0.06744234
45049	0.056462978
45051	0.076693367
45053	0.065200679
45055	0.070546066
45057	0.065437961
45059	0.069838887
45061	0.057972982
45063	0.084452311
45065	0.052043664
45067	0.054381387
45069	0.055799976
45071	0.068643178
45073	0.069775061
45075	0.064841361
45077	0.075881774
45079	0.081989358
45081	0.065168853
45083	0.079384026
45085	0.069677169
45087	0.057310095
45089	0.062015037
45091	0.075356263
46003	0.067220481
46005	0.080672699
46007	0.058267525
46009	0.06420873
46011	0.084496318
46013	0.085253935
46015	0.07095119
46017	0.038886295
46019	0.070179552
46021	0.057623982
46023	0.065480929
46025	0.063695444
46027	0.075353073
46029	0.083198705
46031	0.053264307
46033	0.069814102
46035	0.08191366
46037	0.06192172
46039	0.06574804
46041	0.049613024
46043	0.067259315
46045	0.067685058
46047	0.065944416
46049	0.061636747
46051	0.069118452
46053	0.068076348
46055	0.062458763
46057	0.069614723
46059	0.069673004
46061	0.063375738
46063	0.060165136
46065	0.080160351
46067	0.072196972
46069	0.057688797
46071	0.053217611
46073	0.071438424
46075	0.058069632
46077	0.071633046
46079	0.07526699
46081	0.076514984
46083	0.087326141
46085	0.061136177
46087	0.067215935
46089	0.058361035
46091	0.062599932
46093	0.076867171
46095	0.049187076
46097	0.058729376
46099	0.093596625
46101	0.065429755
46103	0.086967569
46105	0.063241875
46107	0.061544849
46109	0.068167722
46111	0.066235998
46113	0.050011914
46115	0.070578959
46117	0.071936815
46119	0.067388016
46121	0.054736601
46123	0.066321247
46125	0.07360632
46127	0.070675711
46129	0.063651107
46135	0.077854275
46137	0.051022851
47001	0.073741259
47003	0.067211699
47005	0.059177147
47007	0.056470251
47009	0.080197741
47011	0.074071274
47013	0.062858043
47015	0.063637114
47017	0.060603477
47019	0.070982758
47021	0.070946503
47023	0.061148822
47025	0.061593502
47027	0.054754726
47029	0.06264381
47031	0.070968781
47033	0.057239778
47035	0.068572822
47037	0.08967206
47039	0.058071602
47041	0.064277856
47043	0.071061874
47045	0.060807251
47047	0.059159676
47049	0.060308426
47051	0.069703312
47053	0.062286474
47055	0.063634629
47057	0.059326961
47059	0.066091321
47061	0.058978852
47063	0.067771005
47065	0.082864492
47067	0.051451426
47069	0.058500748
47071	0.062525988
47073	0.069628918
47075	0.058097084
47077	0.060285559
47079	0.061714042
47081	0.064570851
47083	0.056208182
47085	0.062318968
47087	0.058576105
47089	0.066897566
47091	0.060631874
47093	0.089758368
47095	0.052667516
47097	0.056289373
47099	0.06122892
47101	0.055830126
47103	0.075096045
47105	0.072581832
47107	0.066548603
47109	0.062050344
47111	0.062373866
47113	0.072925901
47115	0.064751471
47117	0.060070004
47119	0.069715458
47121	0.056629796
47123	0.062668056
47125	0.076046066
47127	0.057612639
47129	0.060454874
47131	0.057152136
47133	0.064374033
47135	0.050192199
47137	0.049166782
47139	0.059401056
47141	0.074112422
47143	0.062198816
47145	0.071615452
47147	0.073228427
47149	0.085569518
47151	0.052231052
47153	0.062246573
47155	0.075021644
47157	0.085116984
47159	0.065093494
47161	0.058076344
47163	0.079804658
47165	0.080793179
47167	0.068938077
47169	0.059736533
47171	0.06200636
47173	0.063980635
47175	0.051043267
47177	0.065718297
47179	0.079045814
47181	0.057034271
47183	0.059364557
47185	0.059458158
47187	0.086398519
47189	0.079424088
48001	0.070192681
48003	0.077726247
48005	0.076905483
48007	0.070889424
48009	0.069331113
48011	0.060928585
48013	0.072657034
48015	0.072785834
48017	0.06174605
48019	0.070227338
48021	0.078308985
48023	0.063586559
48025	0.068721165
48027	0.083043098
48029	0.097442521
48031	0.066399038
48033	0.058441446
48035	0.064374959
48037	0.078575398
48039	0.086201125
48041	0.086649434
48043	0.069487674
48045	0.052400198
48047	0.059971047
48049	0.072668195
48051	0.067793589
48053	0.077623602
48055	0.070548496
48057	0.068186152
48059	0.069581456
48061	0.076075238
48063	0.061596258
48065	0.067758032
48067	0.064527245
48069	0.065691574
48071	0.070853995
48073	0.069930211
48075	0.064142218
48077	0.067890927
48079	0.052299898
48081	0.055577233
48083	0.062595095
48085	0.095035184
48087	0.060266236
48089	0.070779962
48091	0.080440336
48093	0.068200431
48095	0.053671381
48097	0.082148925
48099	0.068877566
48101	0.049082791
48103	0.058965393
48105	0.064873175
48107	0.060605659
48109	0.066889297
48111	0.070552568
48113	0.097229806
48115	0.064563473
48117	0.073265167
48119	0.055160781
48121	0.094451816
48123	0.073505229
48125	0.048994337
48127	0.070843852
48129	0.060296475
48131	0.064031538
48133	0.06978394
48135	0.091783082
48137	0.050561915
48139	0.080435558
48141	0.083310146
48143	0.075638483
48145	0.061287444
48147	0.065511856
48149	0.07523764
48151	0.061416945
48153	0.060909073
48155	0.053035344
48157	0.092234571
48159	0.063376123
48161	0.071340823
48163	0.070486003
48165	0.073138655
48167	0.083395033
48169	0.060537551
48171	0.079141935
48173	0.057629473
48175	0.064515254
48177	0.074578344
48179	0.074197223
48181	0.078558382
48183	0.082443608
48185	0.070569688
48187	0.081976334
48189	0.073288718
48191	0.051440141
48193	0.064738117
48195	0.067620062
48197	0.062120031
48199	0.070099551
48201	0.102877386
48203	0.074754913
48205	0.067092806
48207	0.063989111
48209	0.085690201
48211	0.079096945
48213	0.074512435
48215	0.080032416
48217	0.071264676
48219	0.076310688
48221	0.077320719
48223	0.07333463
48225	0.061049274
48227	0.071756766
48229	0.059847914
48231	0.074777208
48233	0.073052855
48235	0.061374424
48237	0.070774233
48239	0.070083614
48241	0.064289976
48243	0.056519296
48245	0.074096152
48247	0.065323588
48249	0.08014568
48251	0.081694082
48253	0.068491877
48255	0.062994529
48257	0.077537662
48259	0.074127591
48261	0.054085536
48263	0.052042761
48265	0.076513249
48267	0.060023038
48269	0.04313756
48271	0.054931303
48273	0.074489149
48275	0.058763438
48277	0.067848276
48279	0.065887058
48281	0.066970587
48283	0.070613832
48285	0.074982746
48287	0.073825307
48289	0.067089025
48291	0.071901275
48293	0.07007534
48295	0.066347953
48297	0.073418852
48299	0.066946281
48301	0.028401158
48303	0.09053307
48305	0.060152968
48307	0.065802248
48309	0.084951155
48311	0.065659339
48313	0.063489178
48315	0.060813756
48317	0.066096871
48319	0.065501061
48321	0.065696384
48323	0.063604227
48325	0.073601485
48327	0.053445328
48329	0.096106145
48331	0.065991682
48333	0.062293975
48335	0.062581161
48337	0.073177239
48339	0.090897523
48341	0.078017344
48343	0.060219714
48345	0.052029821
48347	0.077091354
48349	0.070211974
48351	0.055236524
48353	0.069849224
48355	0.088567897
48357	0.076845508
48359	0.055484224
48361	0.069116913
48363	0.071189915
48365	0.073247189
48367	0.081384422
48369	0.068122495
48371	0.073974835
48373	0.068251654
48375	0.083447236
48377	0.052147846
48379	0.060921759
48381	0.091485813
48383	0.077604252
48385	0.054562786
48387	0.057248824
48389	0.057139998
48391	0.069022441
48393	0.061318914
48395	0.063354525
48397	0.078697659
48399	0.064876095
48401	0.075557633
48403	0.049098588
48405	0.054394108
48407	0.065926699
48409	0.07297922
48411	0.056826652
48413	0.062249112
48415	0.075433998
48417	0.073041926
48419	0.069831998
48421	0.060190793
48423	0.082365642
48425	0.065925126
48427	0.060914597
48429	0.065239868
48431	0.062728885
48433	0.059615809
48435	0.072586081
48437	0.063248877
48439	0.098038604
48441	0.08585159
48443	0.046780326
48445	0.064247594
48447	0.058982242
48449	0.068668623
48451	0.084457567
48453	0.098846517
48455	0.061811236
48457	0.059701392
48459	0.074812011
48461	0.066920113
48463	0.06671228
48465	0.070667734
48467	0.074662441
48469	0.081801568
48471	0.074339962
48473	0.071725385
48475	0.070785321
48477	0.07659877
48479	0.082642401
48481	0.073089559
48483	0.070396775
48485	0.080443122
48487	0.072969497
48489	0.055577946
48491	0.0920214
48493	0.075045684
48495	0.067449877
48497	0.07672577
48499	0.070149284
48501	0.074080318
48503	0.072443844
48505	0.066155027
48507	0.0522137
49001	0.064057023
49003	0.0731815
49005	0.090274623
49007	0.067448998
49009	0.051605764
49011	0.090492481
49013	0.079185416
49015	0.06246843
49017	0.057995692
49019	0.064421276
49021	0.07268459
49023	0.063172528
49025	0.063248877
49027	0.072467668
49029	0.066677466
49031	0.055285321
49033	0.060195399
49035	0.099846533
49037	0.058832396
49039	0.068644307
49041	0.070802411
49043	0.076316943
49045	0.076925013
49047	0.083098944
49049	0.094089462
49051	0.069211017
49053	0.079292703
49055	0.051565107
49057	0.084631486
50001	0.08219066
50003	0.074615419
50005	0.073304309
50007	0.093832738
50009	0.05853573
50011	0.080410438
50013	0.065410231
50015	0.076149039
50017	0.077396352
50019	0.071375681
50021	0.075840601
50023	0.083333924
50025	0.077871918
50027	0.081674558
51001	0.073207505
51003	0.086331252
51005	0.06525312
51007	0.068767687
51009	0.072261485
51011	0.065358031
51013	0.100370984
51015	0.081051413
51017	0.063265666
51019	0.078957264
51021	0.063283946
51023	0.075687718
51025	0.058113615
51027	0.062180609
51029	0.063905735
51031	0.077981089
51033	0.07012408
51035	0.066395654
51036	0.059498449
51037	0.061176446
51041	0.090147986
51043	0.07209973
51045	0.058562458
51047	0.074167281
51049	0.063165363
51051	0.058529363
51053	0.069893139
51057	0.062116782
51059	0.107577096
51061	0.084415433
51063	0.070050219
51065	0.077961495
51067	0.077438671
51069	0.081709765
51071	0.069068155
51073	0.076870839
51075	0.075567608
51077	0.060571678
51079	0.074739998
51081	0.057162774
51083	0.065304518
51085	0.083100563
51087	0.090465719
51089	0.066434271
51091	0.056099409
51093	0.075730399
51095	0.083359821
51097	0.061060737
51099	0.068066366
51101	0.068114135
51103	0.063515944
51105	0.063163363
51107	0.098547832
51109	0.072242778
51111	0.060068659
51113	0.072340038
51115	0.066776383
51117	0.063698226
51119	0.064599339
51121	0.081611937
51125	0.071624454
51127	0.071791947
51131	0.062041349
51133	0.063872933
51135	0.063734961
51137	0.071747034
51139	0.064313886
51141	0.065155512
51143	0.074262684
51145	0.074978569
51147	0.063873407
51149	0.069393602
51153	0.095900193
51155	0.07383194
51157	0.068148098
51159	0.058097161
51161	0.083576477
51163	0.070470662
51165	0.083137916
51167	0.06311423
51169	0.063878135
51171	0.073384996
51173	0.065841433
51175	0.06638983
51177	0.087273425
51179	0.087543728
51181	0.063113204
51183	0.05989408
51185	0.06934421
51187	0.076759331
51191	0.074099045
51193	0.065934455
51195	0.069003689
51197	0.071099818
51199	0.081749894
51510	0.090941487
51515	0.054475274
51520	0.065297928
51530	0.062552746
51540	0.077836672
51550	0.086251116
51570	0.066767524
51580	0.056431834
51590	0.065291563
51595	0.050827175
51600	0.072615041
51610	0.065857768
51620	0.054625017
51630	0.065497456
51640	0.056452332
51650	0.077039523
51660	0.073321945
51670	0.063378378
51678	0.051524584
51680	0.074229008
51683	0.075003363
51685	0.072837957
51690	0.051423
51700	0.080761925
51710	0.079766236
51720	0.056481576
51730	0.062126919
51735	0.068820374
51740	0.074077503
51750	0.065452085
51760	0.077326077
51770	0.077023601
51775	0.071775997
51790	0.068952947
51800	0.076772615
51810	0.091950828
51820	0.067314032
51830	0.054577999
51840	0.070805537
53001	0.066406752
53003	0.067738096
53005	0.078139011
53007	0.077978923
53009	0.068607601
53011	0.081737424
53013	0.050211779
53015	0.068765272
53017	0.074505627
53019	0.05081837
53021	0.073319761
53023	0.051194262
53025	0.074118144
53027	0.064322327
53029	0.072274127
53031	0.063466423
53033	0.09745797
53035	0.082825771
53037	0.070741577
53039	0.064950655
53041	0.064510119
53043	0.061083907
53045	0.066240292
53047	0.07134455
53049	0.058495292
53051	0.056956555
53053	0.086160787
53055	0.069656119
53057	0.074165691
53059	0.058169314
53061	0.08861973
53063	0.083972703
53065	0.063188167
53067	0.082336585
53069	0.046995899
53071	0.076181934
53073	0.082815209
53075	0.075955919
53077	0.080475519
54001	0.063887358
54003	0.077756536
54005	0.059597261
54007	0.057533045
54009	0.061350578
54011	0.077914185
54013	0.054894597
54015	0.049865246
54017	0.060131296
54019	0.068901868
54021	0.059628346
54023	0.056857295
54025	0.068330601
54027	0.064988773
54029	0.063638132
54031	0.06141018
54033	0.076558392
54035	0.064184096
54037	0.07999408
54039	0.082535546
54041	0.067595855
54043	0.060213382
54045	0.062743428
54047	0.059985638
54049	0.075423244
54051	0.066680848
54053	0.060771643
54055	0.072747019
54057	0.070058846
54059	0.060269245
54061	0.086145343
54063	0.067080977
54065	0.063523344
54067	0.062331232
54069	0.071610091
54071	0.063398202
54073	0.057376576
54075	0.055132746
54077	0.073229913
54079	0.077948288
54081	0.073990057
54083	0.065115234
54085	0.061526587
54087	0.057216928
54089	0.058441278
54091	0.065514101
54093	0.055250883
54095	0.056325195
54097	0.067990564
54099	0.069607989
54101	0.050735576
54103	0.057286368
54105	0.051850262
54107	0.075202082
54109	0.061727301
55001	0.063785594
55003	0.065213653
55005	0.074540026
55007	0.064552472
55009	0.088996844
55011	0.071386432
55013	0.066790037
55015	0.081235281
55017	0.079789023
55019	0.073155711
55021	0.078836493
55023	0.068943914
55025	0.100537366
55027	0.078268328
55029	0.071312704
55031	0.075810765
55033	0.081274242
55035	0.083383718
55037	0.062691619
55039	0.083013224
55041	0.059950857
55043	0.082385502
55045	0.076305845
55047	0.068555258
55049	0.076768867
55051	0.054017905
55053	0.068662543
55055	0.078475178
55057	0.067221865
55059	0.077908918
55061	0.07538495
55063	0.087493985
55065	0.074160752
55067	0.065500013
55069	0.06712177
55071	0.077197268
55073	0.082970277
55075	0.072898559
55077	0.064673175
55078	0.046406956
55079	0.088840528
55081	0.07585064
55083	0.072737409
55085	0.070275165
55087	0.086969099
55089	0.083528256
55091	0.069026396
55093	0.08113273
55095	0.073764672
55097	0.081724719
55099	0.068548975
55101	0.080326623
55103	0.072205921
55105	0.078593807
55107	0.062912713
55109	0.08557225
55111	0.078578624
55113	0.064203697
55115	0.072928654
55117	0.082459161
55119	0.069539283
55121	0.07844565
